,Step,Average reward
0,2008.0,0.1125
1,4012.0,0.15714285714285714
2,6018.0,0.03380952380952381
3,8020.0,0.185
4,10021.0,0.1838095238095238
5,12035.0,0.18333333333333335
6,14036.0,0.019642857142857142
7,16052.0,0.007142857142857143
8,18053.0,0.11000000000000001
9,20053.0,0.12666666666666665
10,22069.0,0.09047619047619047
11,24080.0,0.08499999999999999
12,26097.0,0.11297619047619048
13,28102.0,0.12083333333333335
14,30104.0,0.0988095238095238
15,32111.0,0.12250000000000001
16,34113.0,0.13333333333333333
17,36116.0,0.15297619047619046
18,38139.0,0.09583333333333333
19,40139.0,0.13333333333333333
20,42140.0,0.06666666666666667
21,44141.0,0.018333333333333333
22,46143.0,0.008333333333333333
23,48155.0,0.12380952380952381
24,50167.0,0.06666666666666667
25,52171.0,0.08499999999999999
26,54172.0,0.175
27,56173.0,0.1741666666666667
28,58207.0,0.20880952380952383
29,60217.0,0.01
30,62223.0,0.04583333333333333
31,64229.0,0.08333333333333333
32,66245.0,0.20166666666666666
33,68263.0,0.06547619047619048
34,70264.0,0.0875
35,72304.0,0.17250000000000001
36,74304.0,0.05333333333333333
37,76306.0,0.07916666666666666
38,78311.0,0.10714285714285714
39,80313.0,0.03916666666666667
40,82319.0,0.09583333333333333
41,84319.0,0.008333333333333333
42,86321.0,0.0988095238095238
43,88327.0,0.06416666666666666
44,90333.0,0.06714285714285714
45,92337.0,0.09583333333333334
46,94339.0,0.06428571428571428
47,96348.0,0.06309523809523808
48,98348.0,0.10416666666666667
49,100350.0,0.13797619047619047
50,102356.0,0.08630952380952381
51,104356.0,0.03333333333333333
52,106371.0,0.20595238095238094
53,108381.0,0.15166666666666667
54,110385.0,0.10833333333333332
55,112385.0,0.11250000000000002
56,114386.0,0.11464285714285713
57,116409.0,0.0725
58,118413.0,0.13630952380952382
59,120432.0,0.2041666666666667
60,122448.0,0.13333333333333333
61,124452.0,0.2041666666666667
62,126452.0,0.041666666666666664
63,128467.0,0.08916666666666666
64,130467.0,0.24333333333333335
65,132470.0,0.0488095238095238
66,134473.0,0.0975
67,136475.0,0.15714285714285714
68,138484.0,0.04047619047619047
69,140492.0,0.05714285714285714
70,142492.0,0.042142857142857135
71,144505.0,0.22916666666666666
72,146524.0,0.07083333333333333
73,148531.0,0.05
74,150539.0,0.19214285714285714
75,152544.0,0.11964285714285713
76,154551.0,0.1338095238095238
77,156588.0,0.14333333333333334
78,158588.0,0.0625
79,160607.0,0.05833333333333333
80,162612.0,0.10833333333333332
81,164615.0,0.15464285714285714
82,166627.0,0.10833333333333332
83,168628.0,0.1433333333333333
84,170646.0,0.11249999999999998
85,172659.0,0.03333333333333333
86,174664.0,0.11297619047619045
87,176666.0,0.10833333333333335
88,178668.0,0.18630952380952379
89,180669.0,0.10297619047619047
90,182675.0,0.1125
91,184677.0,0.057499999999999996
92,186682.0,0.08797619047619047
93,188695.0,0.08916666666666666
94,190697.0,0.029166666666666664
95,192697.0,0.10464285714285712
96,194702.0,0.22464285714285714
97,196707.0,0.09166666666666666
98,198716.0,0.03214285714285714
99,200716.0,0.07083333333333333
100,202741.0,0.06297619047619048
101,204747.0,0.145
102,206747.0,0.14547619047619048
103,208762.0,0.1
104,210776.0,0.06
105,212782.0,0.075
106,214793.0,0.007142857142857143
107,216825.0,0.027976190476190477
108,218832.0,0.0838095238095238
109,220856.0,0.07428571428571429
110,222868.0,0.08833333333333333
111,224882.0,0.05499999999999999
112,226896.0,0.21714285714285717
113,228896.0,0.08333333333333333
114,230899.0,0.05
115,232899.0,0.14583333333333334
116,234902.0,0.1375
117,236913.0,0.10333333333333335
118,238915.0,0.12380952380952381
119,240922.0,0.0676190476190476
120,242923.0,0.12595238095238095
121,244932.0,0.11130952380952382
122,246932.0,0.0625
123,248935.0,0.1738095238095238
