,Step,Average reward
0,2000.0,0.16
1,4000.0,0.005
2,6000.0,0.05454545454545454
3,8000.0,0.140625
4,10000.0,0.10833333333333332
5,12000.0,0.15416666666666665
6,14000.0,0.09134615384615384
7,16000.0,0.060833333333333336
8,18000.0,0.046309523809523814
9,20000.0,0.05625
10,22000.0,0.029166666666666667
11,24000.0,0.18333333333333332
12,26000.0,0.14583333333333331
13,28000.0,0.02068452380952381
14,30000.0,0.175
15,32000.0,0.018055555555555554
16,34000.0,0.10579545454545455
17,36000.0,0.09208603896103895
18,38000.0,0.18954545454545454
19,40000.0,0.1488095238095238
20,42000.0,0.20238095238095238
21,44000.0,0.02638888888888889
22,46000.0,0.039179487179487174
23,48000.0,0.1
24,50000.0,0.08916666666666666
25,52000.0,0.046309523809523814
26,54000.0,0.06339160839160839
27,56000.0,0.016666666666666666
28,58000.0,0.004545454545454545
29,60000.0,0.015476190476190477
30,62000.0,0.103125
31,64000.0,0.07291666666666666
32,66000.0,0.01625
33,68000.0,0.006282051282051282
34,70000.0,0.024166666666666666
35,72000.0,0.0625
36,74000.0,0.04722222222222222
37,76000.0,0.021666666666666667
38,78000.0,0.05
39,80000.0,0.0488095238095238
40,82000.0,0.07523809523809524
41,84000.0,0.0375
42,86000.0,0.03333333333333333
43,88000.0,0.09930555555555556
44,90000.0,0.025
45,92000.0,0.12916666666666665
46,94000.0,0.12287878787878788
47,96000.0,0.01
48,98000.0,0.06416666666666666
49,100000.0,0.00972222222222222
50,102000.0,0.16964285714285715
51,104000.0,0.11000000000000001
52,106000.0,0.1351010101010101
53,108000.0,0.10871212121212122
54,110000.0,0.034999999999999996
55,112000.0,0.011309523809523808
56,114000.0,0.025
57,116000.0,0.0125
58,118000.0,0.08333333333333333
59,120000.0,0.12010101010101008
60,122000.0,0.04047619047619048
61,124000.0,0.03925070028011205
62,126000.0,0.0018518518518518517
63,128000.0,0.04611111111111111
64,130000.0,0.034999999999999996
65,132000.0,0.0375
66,134000.0,0.03916666666666667
67,136000.0,0.042142857142857135
68,138000.0,0.07666666666666666
69,140000.0,0.030833333333333334
70,142000.0,0.034090909090909095
71,144000.0,0.009642857142857142
72,146000.0,0.127
73,148000.0,0.08125
74,150000.0,0.21166666666666667
75,152000.0,0.0693181818181818
76,154000.0,0.052941176470588235
77,156000.0,0.05827922077922078
78,158000.0,0.012283549783549784
79,160000.0,0.08026785714285714
80,162000.0,0.04791666666666666
81,164000.0,0.09666666666666666
82,166000.0,0.01625
83,168000.0,0.01
84,170000.0,0.05
85,172000.0,0.05555555555555556
86,174000.0,0.05603174603174603
87,176000.0,0.11416666666666667
88,178000.0,0.08508403361344538
89,180000.0,0.06666666666666667
90,182000.0,0.04722222222222222
91,184000.0,0.06222222222222222
92,186000.0,0.0875
93,188000.0,0.0
94,190000.0,0.0375
95,192000.0,0.17875000000000002
96,194000.0,0.07414529914529915
97,196000.0,0.0663095238095238
98,198000.0,0.06339285714285714
99,200000.0,0.0035714285714285713
100,202000.0,0.05
101,204000.0,0.025
102,206000.0,0.05214285714285714
103,208000.0,0.058333333333333334
104,210000.0,0.025
105,212000.0,0.1313744588744589
106,214000.0,0.03125
107,216000.0,0.08499999999999999
108,218000.0,0.019642857142857142
109,220000.0,0.09404761904761905
110,222000.0,0.0225
111,224000.0,0.05333333333333333
112,226000.0,0.12154456654456655
113,228000.0,0.125
114,230000.0,0.06666666666666668
115,232000.0,0.0736111111111111
116,234000.0,0.08
117,236000.0,0.058333333333333334
118,238000.0,0.03283730158730158
119,240000.0,0.12916666666666665
120,242000.0,0.014583333333333334
121,244000.0,0.09166666666666666
122,246000.0,0.055555555555555546
123,248000.0,0.06666666666666667
124,250000.0,0.24958333333333335
125,252000.0,0.14298245614035088
126,254000.0,0.1007936507936508
127,256000.0,0.12083333333333332
128,258000.0,0.04676282051282051
129,260000.0,0.24464285714285716
130,262000.0,0.05
131,264000.0,0.026666666666666665
132,266000.0,0.028869047619047617
133,268000.0,0.06
134,270000.0,0.016666666666666666
135,272000.0,0.04041666666666667
136,274000.0,0.005555555555555555
137,276000.0,0.1
138,278000.0,0.00625
139,280000.0,0.07589160839160838
140,282000.0,0.031212121212121212
141,284000.0,0.0018518518518518517
142,286000.0,0.0635204081632653
143,288000.0,0.020512820512820513
144,290000.0,0.005718954248366013
145,292000.0,0.04797619047619047
146,294000.0,0.06833333333333333
147,296000.0,0.08
148,298000.0,0.04722222222222222
149,300000.0,0.030555555555555558
150,302000.0,0.09960784313725489
151,304000.0,0.06811688311688312
152,306000.0,0.05811688311688311
153,308000.0,0.05416666666666666
154,310000.0,0.0125
155,312000.0,0.01
156,314000.0,0.075
157,316000.0,0.0707142857142857
158,318000.0,0.0
159,320000.0,0.05454545454545454
160,322000.0,0.075
161,324000.0,0.03787878787878788
162,326000.0,0.06841736694677872
163,328000.0,0.1
164,330000.0,0.06666666666666667
165,332000.0,0.047584033613445376
166,334000.0,0.06606280193236716
167,336000.0,0.05880952380952381
168,338000.0,0.07717391304347826
169,340000.0,0.029607843137254904
170,342000.0,0.022916666666666665
171,344000.0,0.06746031746031746
172,346000.0,0.04133403361344538
173,348000.0,0.08214285714285714
174,350000.0,0.025
175,352000.0,0.025
176,354000.0,0.08499999999999999
177,356000.0,0.027631578947368417
178,358000.0,0.0625
179,360000.0,0.10714285714285714
180,362000.0,0.05
181,364000.0,0.09666666666666666
182,366000.0,0.22797619047619047
183,368000.0,0.011020408163265306
184,370000.0,0.05
185,372000.0,0.08805555555555555
186,374000.0,0.1
187,376000.0,0.060555555555555564
188,378000.0,0.03333333333333333
189,380000.0,0.09972222222222223
190,382000.0,0.03749999999999999
191,384000.0,0.08009615384615384
192,386000.0,0.06339285714285714
193,388000.0,0.06666666666666667
194,390000.0,0.06893939393939394
195,392000.0,0.14321123321123325
196,394000.0,0.026785714285714284
197,396000.0,0.025
198,398000.0,0.06845238095238095
199,400000.0,0.13916666666666666
200,402000.0,0.11000000000000001
201,404000.0,0.12166666666666667
202,406000.0,0.025
203,408000.0,0.04214285714285714
204,410000.0,0.00625
205,412000.0,0.06666666666666667
206,414000.0,0.07728174603174603
207,416000.0,0.01
208,418000.0,0.1375
209,420000.0,0.051199955015744494
210,422000.0,0.048095238095238094
211,424000.0,0.041666666666666664
212,426000.0,0.06547619047619048
213,428000.0,0.075
214,430000.0,0.016024436090225563
215,432000.0,0.10999999999999999
216,434000.0,0.042738095238095235
217,436000.0,0.08916666666666666
218,438000.0,0.11000000000000001
219,440000.0,0.13511904761904764
220,442000.0,0.04583333333333333
221,444000.0,0.0244047619047619
222,446000.0,0.0419467787114846
223,448000.0,0.052083333333333336
224,450000.0,0.041666666666666664
225,452000.0,0.12023809523809523
226,454000.0,0.06547619047619047
227,456000.0,0.016666666666666666
228,458000.0,0.12083333333333332
229,460000.0,0.03333333333333333
230,462000.0,0.0
231,464000.0,0.13797619047619047
232,466000.0,0.07833333333333334
233,468000.0,0.026666666666666665
234,470000.0,0.041666666666666664
235,472000.0,0.05500000000000001
236,474000.0,0.0020833333333333333
237,476000.0,0.040625
238,478000.0,0.058333333333333334
239,480000.0,0.1375
240,482000.0,0.11547619047619047
241,484000.0,0.025
242,486000.0,0.10047619047619047
243,488000.0,0.03214285714285714
244,490000.0,0.1275
245,492000.0,0.028333333333333332
246,494000.0,0.11385135135135135
247,496000.0,0.06419473772414949
248,498000.0,0.041666666666666664
249,500000.0,0.07349673202614379
250,502000.0,0.12916666666666665
251,504000.0,0.12648989898989899
252,506000.0,0.08333333333333333
253,508000.0,0.06428571428571428
254,510000.0,0.11603991596638655
255,512000.0,0.035964912280701755
256,514000.0,0.09791666666666667
257,516000.0,0.1455128205128205
258,518000.0,0.09666666666666666
259,520000.0,0.09166666666666666
260,522000.0,0.02125
261,524000.0,0.2056547619047619
262,526000.0,0.04005140692640692
263,528000.0,0.05166666666666666
264,530000.0,0.15833333333333335
265,532000.0,0.09885010822510823
266,534000.0,0.07604166666666666
267,536000.0,0.01625
268,538000.0,0.048214285714285716
269,540000.0,0.03511904761904762
270,542000.0,0.058333333333333334
271,544000.0,0.018333333333333333
272,546000.0,0.04729166666666666
273,548000.0,0.12166666666666667
274,550000.0,0.03166666666666666
275,552000.0,0.14464285714285713
276,554000.0,0.0
277,556000.0,0.06666666666666667
278,558000.0,0.05714285714285714
279,560000.0,0.0025
280,562000.0,0.05166666666666666
281,564000.0,0.07142857142857142
282,566000.0,0.13333333333333333
283,568000.0,0.0375
284,570000.0,0.06666666666666667
285,572000.0,0.06666666666666667
286,574000.0,0.0035714285714285713
287,576000.0,0.10722222222222222
288,578000.0,0.15
289,580000.0,0.055833333333333325
290,582000.0,0.05454545454545454
291,584000.0,0.08
292,586000.0,0.05625
293,588000.0,0.07055555555555557
294,590000.0,0.0125
295,592000.0,0.06041666666666666
296,594000.0,0.0375
297,596000.0,0.05625
298,598000.0,0.029166666666666664
299,600000.0,0.08121212121212121
