,Step,Average reward
0,2000.0,0.09354761904761905
1,4000.0,0.06544117647058824
2,6000.0,0.10954545454545454
3,8000.0,0.019677033492822966
4,10000.0,0.175
5,12000.0,0.1466883116883117
6,14000.0,0.06634615384615385
7,16000.0,0.07727272727272727
8,18000.0,0.053125
9,20000.0,0.029113615143026905
10,22000.0,0.05
11,24000.0,0.12666666666666665
12,26000.0,0.12166666666666667
13,28000.0,0.12916666666666668
14,30000.0,0.11182539682539683
15,32000.0,0.034999999999999996
16,34000.0,0.0225
17,36000.0,0.08273809523809524
18,38000.0,0.06166666666666667
19,40000.0,0.042045454545454546
20,42000.0,0.11833333333333333
21,44000.0,0.11000000000000001
22,46000.0,0.05458333333333334
23,48000.0,0.05
24,50000.0,0.14172619047619048
25,52000.0,0.052941176470588235
26,54000.0,0.025
27,56000.0,0.07339285714285715
28,58000.0,0.075
29,60000.0,0.1
30,62000.0,0.04375
31,64000.0,0.05102040816326531
32,66000.0,0.08888888888888888
33,68000.0,0.06805555555555556
34,70000.0,0.05454545454545454
35,72000.0,0.058333333333333334
36,74000.0,0.05247863247863247
37,76000.0,0.06428571428571428
38,78000.0,0.09583333333333333
39,80000.0,0.08249999999999999
40,82000.0,0.14516915906147404
41,84000.0,0.12678571428571428
42,86000.0,0.01
43,88000.0,0.037142857142857144
44,90000.0,0.0875
45,92000.0,0.07797619047619046
46,94000.0,0.0625
47,96000.0,0.05718468468468468
48,98000.0,0.030833333333333334
49,100000.0,0.12880952380952382
50,102000.0,0.02777777777777778
51,104000.0,0.09637896825396826
52,106000.0,0.15
53,108000.0,0.0613095238095238
54,110000.0,0.08342781557067272
55,112000.0,0.1
56,114000.0,0.11682234432234431
57,116000.0,0.035096153846153846
58,118000.0,0.06916666666666667
59,120000.0,0.041666666666666664
60,122000.0,0.06764464925755248
61,124000.0,0.028846153846153844
62,126000.0,0.15
63,128000.0,0.0296001221001221
64,130000.0,0.05
65,132000.0,0.018749999999999996
66,134000.0,0.075
67,136000.0,0.04839285714285714
68,138000.0,0.15
69,140000.0,0.05348901098901099
70,142000.0,0.11547619047619047
71,144000.0,0.11666666666666667
72,146000.0,0.06369047619047619
73,148000.0,0.12505050505050502
74,150000.0,0.11357142857142857
75,152000.0,0.005555555555555555
76,154000.0,0.08472222222222223
77,156000.0,0.021666666666666667
78,158000.0,0.05
79,160000.0,0.225
80,162000.0,0.06833333333333333
81,164000.0,0.0625
82,166000.0,0.018107769423558896
83,168000.0,0.05
84,170000.0,0.16190476190476194
85,172000.0,0.07722341568206229
86,174000.0,0.0375
87,176000.0,0.04055555555555555
88,178000.0,0.1125
89,180000.0,0.015277777777777779
90,182000.0,0.04214285714285714
91,184000.0,0.13318713450292402
92,186000.0,0.0101010101010101
93,188000.0,0.034999999999999996
94,190000.0,0.041666666666666664
95,192000.0,0.16217948717948721
96,194000.0,0.08830952380952381
97,196000.0,0.125
98,198000.0,0.07666666666666666
99,200000.0,0.057499999999999996
100,202000.0,0.1406547619047619
101,204000.0,0.08333333333333333
102,206000.0,0.026346153846153846
103,208000.0,0.010096153846153847
104,210000.0,0.16666666666666666
105,212000.0,0.05500000000000001
106,214000.0,0.0
107,216000.0,0.14248663101604278
108,218000.0,0.0354362591431557
109,220000.0,0.034166666666666665
110,222000.0,0.10625
111,224000.0,0.03466995493849714
