,Step,Average reward
107,216475.0,0.35833333333333334
108,218477.0,0.2
109,220477.0,0.35
110,222492.0,0.225
111,224492.0,0.24166666666666664
112,226494.0,0.39583333333333337
113,228514.0,0.4583333333333333
114,230519.0,0.2958333333333333
115,232534.0,0.24166666666666664
116,234547.0,0.35
117,236552.0,0.29166666666666663
118,238559.0,0.24166666666666664
119,240565.0,0.32083333333333336
120,242565.0,0.25833333333333336
121,244581.0,0.4083333333333333
122,246584.0,0.19166666666666665
123,248599.0,0.3583333333333333
124,250602.0,0.37916666666666665
125,252605.0,0.3
126,254610.0,0.2583333333333333
127,256610.0,0.175
128,258623.0,0.19583333333333333
129,260641.0,0.26666666666666666
130,262657.0,0.1
131,264660.0,0.225
132,266671.0,0.2
133,268681.0,0.125
134,270681.0,0.25
135,272686.0,0.05
136,274700.0,0.24166666666666664
137,276709.0,0.12916666666666665
138,278716.0,0.0625
139,280727.0,0.3
140,282730.0,0.03333333333333333
141,284731.0,0.175
142,286733.0,0.19166666666666668
143,288735.0,0.1125
144,290735.0,0.20416666666666666
145,292737.0,0.275
146,294747.0,0.09166666666666666
147,296751.0,0.275
148,298758.0,0.3333333333333333
149,300765.0,0.15
150,302765.0,0.175
151,304797.0,0.175
152,306799.0,0.016666666666666666
153,308812.0,0.09166666666666666
154,310813.0,0.15
155,312814.0,0.175
156,314834.0,0.19166666666666668
157,316842.0,0.1
158,318850.0,0.125
159,320863.0,0.2375
160,322880.0,0.1
161,324881.0,0.16666666666666669
162,326917.0,0.3
163,328921.0,0.20833333333333331
164,330928.0,0.125
165,332944.0,0.15
166,334954.0,0.2
167,336954.0,0.125
168,338959.0,0.275
169,340960.0,0.15
170,342974.0,0.2
171,344998.0,0.26666666666666666
172,347020.0,0.15833333333333335
173,349022.0,0.05
174,351028.0,0.11666666666666665
175,353038.0,0.275
176,355083.0,0.15
177,357104.0,0.15
178,359106.0,0.125
179,361132.0,0.225
180,363138.0,0.05
181,365158.0,0.125
182,367160.0,0.2
183,369161.0,0.25
184,371181.0,0.2666666666666667
185,373183.0,0.2
186,375190.0,0.075
187,377204.0,0.225
188,379210.0,0.025
189,381212.0,0.125
190,383220.0,0.05
191,385238.0,0.1
192,387238.0,0.2
193,389238.0,0.1
194,391244.0,0.225
195,393250.0,0.15
196,395258.0,0.125
197,397272.0,0.35
198,399297.0,0.2
199,401305.0,0.225
200,403312.0,0.1
201,405318.0,0.05
202,407349.0,0.125
203,409354.0,0.075
204,411354.0,0.025
205,413358.0,0.125
206,415367.0,0.125
207,417370.0,0.15
208,419382.0,0.041666666666666664
209,421385.0,0.1
210,423413.0,0.15
211,425415.0,0.225
212,427417.0,0.075
213,429420.0,0.1
214,431421.0,0.05
215,433424.0,0.1
216,435433.0,0.075
217,437433.0,0.175
218,439440.0,0.0
219,441459.0,0.15
220,443459.0,0.025
221,445476.0,0.1
222,447488.0,0.025
223,449536.0,0.15
224,451538.0,0.175
225,453539.0,0.125
226,455587.0,0.1
227,457596.0,0.0
228,459622.0,0.175
229,461632.0,0.05
230,463635.0,0.15
231,465635.0,0.15
232,467654.0,0.15
233,469659.0,0.125
234,471671.0,0.075
235,473678.0,0.075
236,475678.0,0.025
237,477689.0,0.2
238,479701.0,0.075
239,481713.0,0.05
240,483722.0,0.05
241,485738.0,0.125
242,487740.0,0.175
243,489743.0,0.175
244,491745.0,0.125
245,493763.0,0.175
246,495775.0,0.15
247,497780.0,0.125
248,499799.0,0.05
