,Step,Average reward
0,2012.0,0.05
1,4021.0,0.35
2,6029.0,0.15
3,8031.0,0.1625
4,10036.0,0.1375
5,12044.0,0.15
6,14055.0,0.175
7,16065.0,0.06666666666666667
8,18090.0,0.1
9,20095.0,0.1125
10,22099.0,0.16666666666666669
11,24102.0,0.19166666666666668
12,26107.0,0.09166666666666666
13,28107.0,0.2375
14,30110.0,0.2333333333333333
15,32114.0,0.10833333333333332
16,34121.0,0.2958333333333333
17,36148.0,0.1125
18,38148.0,0.21666666666666665
19,40153.0,0.2666666666666667
20,42166.0,0.225
21,44167.0,0.1375
22,46173.0,0.15
23,48173.0,0.175
24,50180.0,0.15833333333333333
25,52181.0,0.1
26,54187.0,0.25
27,56187.0,0.3225
28,58198.0,0.3125
29,60222.0,0.225
30,62222.0,0.25
31,64222.0,0.3
32,66235.0,0.24166666666666664
33,68248.0,0.15
34,70257.0,0.20833333333333331
35,72279.0,0.24166666666666664
36,74281.0,0.225
37,76284.0,0.1
38,78291.0,0.24166666666666664
39,80304.0,0.19166666666666668
40,82309.0,0.2791666666666667
41,84309.0,0.19166666666666668
42,86323.0,0.075
43,88325.0,0.14583333333333331
44,90327.0,0.38749999999999996
45,92330.0,0.225
46,94333.0,0.2125
47,96335.0,0.2375
48,98337.0,0.09583333333333333
49,100345.0,0.2541666666666667
50,102361.0,0.2875
51,104366.0,0.29166666666666663
52,106376.0,0.16666666666666666
53,108384.0,0.175
54,110385.0,0.24166666666666664
55,112395.0,0.175
56,114395.0,0.09166666666666666
57,116448.0,0.09166666666666666
58,118471.0,0.07916666666666666
59,120474.0,0.016666666666666666
60,122484.0,0.2791666666666667
61,124491.0,0.425
62,126492.0,0.175
63,128506.0,0.13333333333333333
64,130540.0,0.2166666666666667
65,132546.0,0.19166666666666668
66,134548.0,0.09166666666666666
67,136549.0,0.23749999999999996
68,138550.0,0.39166666666666666
69,140566.0,0.4041666666666666
70,142577.0,0.35
71,144590.0,0.18333333333333335
72,146597.0,0.2
73,148598.0,0.15833333333333335
74,150603.0,0.21666666666666665
75,152608.0,0.205
76,154611.0,0.125
77,156648.0,0.29166666666666663
78,158648.0,0.20833333333333334
79,160675.0,0.3041666666666667
80,162687.0,0.16666666666666669
81,164699.0,0.09166666666666666
82,166699.0,0.37916666666666665
83,168713.0,0.10916666666666668
84,170716.0,0.29333333333333333
85,172716.0,0.15416666666666667
86,174717.0,0.19583333333333336
87,176728.0,0.2791666666666667
88,178753.0,0.16666666666666666
89,180759.0,0.15
90,182759.0,0.3583333333333333
91,184760.0,0.11666666666666665
92,186765.0,0.28214285714285714
93,188767.0,0.35
94,190770.0,0.24583333333333335
95,192772.0,0.15833333333333333
96,194777.0,0.2166666666666667
97,196807.0,0.15583333333333335
98,198813.0,0.16666666666666666
99,200821.0,0.11583333333333332
100,202822.0,0.17916666666666667
101,204824.0,0.27083333333333337
102,206835.0,0.23333333333333334
103,208841.0,0.2
104,210848.0,0.25416666666666665
105,212851.0,0.14750000000000002
106,214856.0,0.17916666666666664
107,216856.0,0.09333333333333332
108,218864.0,0.4458333333333333
109,220881.0,0.16666666666666669
110,222884.0,0.1
111,224885.0,0.12083333333333332
112,226886.0,0.2
113,228891.0,0.29166666666666663
114,230915.0,0.22916666666666666
115,232916.0,0.0625
116,234921.0,0.1
117,236922.0,0.15833333333333333
118,238942.0,0.20833333333333331
119,240942.0,0.14166666666666666
120,242960.0,0.33333333333333337
121,244973.0,0.2958333333333333
122,246974.0,0.13333333333333333
123,248976.0,0.25
124,250976.0,0.18333333333333332
125,252977.0,0.2791666666666667
126,254977.0,0.2791666666666667
127,256977.0,0.3208333333333333
128,258982.0,0.3416666666666666
129,260985.0,0.275
130,262985.0,0.225
131,264987.0,0.275
132,266989.0,0.225
133,268990.0,0.275
134,270991.0,0.2208333333333333
135,272996.0,0.3375
136,274996.0,0.175
137,277003.0,0.375
138,279006.0,0.11666666666666665
139,281006.0,0.225
140,283012.0,0.3208333333333333
141,285019.0,0.06666666666666667
142,287020.0,0.2208333333333333
143,289023.0,0.2333333333333333
144,291045.0,0.1
145,293046.0,0.2166666666666667
146,295051.0,0.16666666666666666
147,297051.0,0.1875
148,299053.0,0.2625
149,301054.0,0.21666666666666665
150,303057.0,0.1875
151,305073.0,0.275
152,307086.0,0.3416666666666667
153,309092.0,0.22916666666666666
154,311099.0,0.1375
155,313110.0,0.3125
156,315111.0,0.17083333333333334
157,317124.0,0.25166666666666665
158,319150.0,0.3083333333333333
159,321155.0,0.0875
160,323161.0,0.09916666666666665
161,325164.0,0.2125
162,327165.0,0.5
163,329175.0,0.2041666666666667
164,331187.0,0.26416666666666666
165,333188.0,0.17916666666666667
166,335196.0,0.225
167,337198.0,0.26666666666666666
168,339218.0,0.25833333333333336
169,341240.0,0.2958333333333333
170,343241.0,0.2625
171,345243.0,0.15833333333333333
172,347258.0,0.1
173,349281.0,0.11666666666666667
174,351286.0,0.16666666666666666
175,353297.0,0.10416666666666666
176,355324.0,0.25
177,357339.0,0.12916666666666665
178,359366.0,0.06666666666666667
179,361366.0,0.17916666666666664
180,363367.0,0.2166666666666667
181,365377.0,0.3416666666666667
182,367377.0,0.05
183,369377.0,0.05833333333333333
184,371385.0,0.26666666666666666
185,373407.0,0.18333333333333332
186,375418.0,0.275
187,377421.0,0.05166666666666666
188,379430.0,0.4125
189,381431.0,0.15833333333333333
190,383432.0,0.15
191,385433.0,0.125
192,387440.0,0.10416666666666666
193,389440.0,0.016666666666666666
194,391444.0,0.14166666666666666
195,393461.0,0.3666666666666667
196,395464.0,0.07916666666666666
197,397465.0,0.2
198,399489.0,0.16666666666666669
199,401495.0,0.10833333333333332
200,403524.0,0.19166666666666668
201,405524.0,0.1125
202,407546.0,0.20833333333333331
